,A ID,B ID,Race Margin,Win % Margin,Skill Margin,Game Margin,AvgPPM Margin,Win Margin,Gender Matchup,State
21718,10028051,10025383,4.0,5.326241134751754,45,6,0.5899999999999999,1.0,1,1
21719,10032385,10025383,0.0,3.857142857142847,1,26,1.379999999999999,3.0,1,1
21720,10032385,10025383,-1.0,3.857142857142847,1,26,1.379999999999999,-1.0,1,1
21721,10040163,10025383,0.0,5.607843137254903,7,-13,0.9699999999999989,3.0,1,1
21722,10022648,10025383,-1.0,0.8738379814076964,-4,86,0.6199999999999992,-2.0,0,1
21723,10022648,10025383,0.0,0.8738379814076964,-4,86,0.6199999999999992,-1.0,0,1
21724,10032409,10025383,-1.0,10.242424242424235,16,-5,1.5700000000000003,2.0,0,1
21726,10031739,10025383,0.0,-1.0370370370370452,-11,-34,0.129999999999999,-2.0,0,1
21727,10040162,10025383,0.0,11.362318840579704,24,-63,1.1099999999999994,2.0,1,1
21728,10022637,10025383,2.0,5.913419913419908,35,32,0.4800000000000004,-3.0,1,1
21729,10022637,10025383,2.0,5.913419913419908,35,32,0.4800000000000004,3.0,1,1
21730,10040327,10025383,2.0,25.999999999999986,35,-95,3.1099999999999994,3.0,1,1
21731,10034795,10025383,0.0,-0.20689655172414945,8,-67,-0.22000000000000064,1.0,0,1
21732,10022647,10025383,0.0,-10.666666666666686,-4,-57,-1.13,3.0,0,1
21733,10022647,10025383,0.0,-10.666666666666686,-4,-57,-1.13,-2.0,0,1
21734,10022647,10025383,0.0,-10.666666666666686,-4,-57,-1.13,1.0,0,1
21735,10046085,10025383,2.0,8.222222222222229,31,-90,0.21999999999999886,1.0,1,1
21736,10041664,10040165,0.0,-9.687500000000007,-5,34,-0.2599999999999998,-1.0,-1,1
21737,10025382,10040165,2.0,-4.800796812749013,35,152,0.010000000000001563,3.0,0,1
21738,10034161,10040165,0.0,-2.656250000000007,1,98,1.2400000000000002,-2.0,0,1
21739,10023104,10040165,2.0,-7.340425531914896,21,159,-0.06999999999999851,1.0,0,1
21740,10032493,10040165,0.0,-5.000000000000007,7,80,0.40000000000000036,1.0,0,1
21741,10027956,10040165,2.0,-1.6101694915254257,30,83,0.6000000000000014,-3.0,0,1
21742,10024181,10040165,0.0,-2.5308641975308745,13,84,0.5,3.0,0,1
21743,10038068,10040165,2.0,-7.173913043478265,14,3,-0.11999999999999922,-2.0,0,1
21744,10036518,10040165,0.0,-23.750000000000007,-12,-3,-1.5999999999999996,-2.0,0,1
21745,10025377,10040165,0.0,5.439560439560445,7,66,1.4100000000000001,-3.0,0,1
21746,10041664,10040160,0.0,-8.973214285714292,-2,25,-1.25,1.0,0,1
21747,10028050,10040160,4.0,-2.046908315565041,56,121,-0.47999999999999865,2.0,1,1
21748,10034161,10040160,0.0,-1.9419642857142918,4,89,0.25,2.0,1,1
21749,10034111,10040160,0.0,0.7530454042081871,12,94,-0.17999999999999972,3.0,1,1
21750,10025375,10040160,0.0,-20.952380952380963,-2,-5,-3.3999999999999995,1.0,1,1
21751,10032385,10040160,0.0,-3.095238095238102,-7,106,0.2599999999999998,-2.0,1,1
21752,10032493,10040160,1.0,-4.285714285714292,10,71,-0.5899999999999999,-3.0,1,1
21753,10032409,10040160,-1.0,3.290043290043286,8,75,0.45000000000000107,2.0,0,1
21754,10027956,10040160,3.0,-0.8958837772397104,33,74,-0.3899999999999988,-3.0,1,1
21755,10025383,10040160,-1.0,-6.952380952380949,-8,80,-1.1199999999999992,-2.0,0,1
21756,10022635,10040160,6.0,-0.3794642857142918,62,80,0.15000000000000036,1.0,1,1
21757,10038068,10040160,2.0,-6.45962732919255,17,-6,-1.1099999999999994,3.0,1,1
21758,10034173,10040160,0.0,-20.577849117174964,-41,22,-2.2799999999999994,2.0,1,1
21759,10041109,10040160,0.0,-54.28571428571429,-18,-26,-7.609999999999999,-1.0,1,1
21760,10041664,10034858,-2.0,-8.60906862745098,-37,-32,-0.7599999999999998,3.0,-1,1
21761,10023104,10034858,0.0,-6.2619941593658695,-11,93,-0.5699999999999985,2.0,0,1
21762,10043510,10034858,-2.0,-6.5531475748194055,-41,-71,-0.28999999999999915,-2.0,0,1
21763,10040160,10034858,-2.0,0.36414565826331113,-35,-57,0.4900000000000002,-3.0,-1,1
21764,10040163,10034858,-3.0,-0.9803921568627345,-36,10,0.33999999999999986,-1.0,0,1
21765,10027956,10034858,0.0,-0.5317381189763992,-2,17,0.10000000000000142,4.0,0,1
21766,10022637,10034858,0.0,-0.67481538069773,-8,55,-0.14999999999999858,-4.0,0,1
21767,10022637,10034858,0.0,-0.67481538069773,-8,55,-0.14999999999999858,4.0,0,1
21768,10040327,10034858,0.0,19.411764705882348,-8,-72,2.4800000000000004,-1.0,0,1
21769,10041664,10022637,-2.0,-7.934253246753251,-29,-87,-0.6100000000000012,-1.0,-1,1
21770,10034102,10022637,-2.0,-3.2467532467532507,-31,-16,-0.05000000000000071,-1.0,0,1
21771,10040161,10022637,2.0,-2.3695602642971068,17,-89,-0.39000000000000057,-5.0,0,1
21772,10025417,10022637,0.0,-6.540166420405967,7,13,-0.7400000000000002,1.0,0,1
21773,10043836,10022637,2.0,6.075280651551829,22,-89,0.8399999999999999,2.0,0,1
21774,10025383,10022637,-3.0,-5.913419913419908,-35,-32,-0.4800000000000004,2.0,-1,1
21775,10022644,10022637,2.0,-3.2467532467532507,15,36,-0.41999999999999993,-5.0,0,1
21776,10024181,10022637,-1.0,-0.7776174442841182,-11,-37,0.14999999999999858,5.0,0,1
21777,10027957,10022637,1.0,13.876534424479608,9,-95,2.549999999999999,-2.0,0,1
21778,10022650,10022637,0.0,-0.30557677616500456,-7,-85,-0.040000000000000924,3.0,0,1
21779,10022650,10022637,-1.0,-0.30557677616500456,-7,-85,-0.040000000000000924,2.0,0,1
21780,10041664,10034111,0.0,-9.726259689922479,-14,-69,-1.0700000000000003,-2.0,-1,1
21781,10028050,10034111,4.0,-2.799953719773228,44,27,-0.29999999999999893,2.0,0,1
21782,10034102,10034111,0.0,-5.038759689922479,-16,2,-0.5099999999999998,-3.0,0,1
21783,10034104,10034111,1.0,-3.100775193798448,9,-12,-0.17999999999999972,2.0,0,1
21784,10034161,10034111,0.0,-2.695009689922479,-8,-5,0.4299999999999997,1.0,0,1
21785,10043510,10034111,-1.0,-7.670338637290904,-18,-108,-0.5999999999999996,3.0,0,1
21786,10040160,10034111,0.0,-0.7530454042081871,-12,-94,0.17999999999999972,-4.0,-1,1
21787,10032493,10034111,0.0,-5.038759689922479,-2,-23,-0.41000000000000014,2.0,0,1
21788,10025383,10034111,0.0,-7.705426356589136,-20,-14,-0.9399999999999995,2.0,-1,1
21789,10043491,10034111,1.0,-3.5236081747709562,8,-90,-0.3699999999999992,3.0,0,1
21790,10027961,10034111,-2.0,1.717997066834272,8,48,0.5999999999999996,1.0,0,1
21791,10027961,10034111,-1.0,1.717997066834272,8,48,0.5999999999999996,-2.0,0,1
21792,10040162,10034111,1.0,3.6568924839905677,4,-77,0.16999999999999993,-2.0,0,1
21793,10022649,10034111,0.0,-7.538759689922479,-13,-63,-0.6699999999999999,3.0,0,1
21794,10041664,10040158,-3.0,-10.9375,-45,32,-1.5200000000000014,-2.0,-1,1
21795,10041664,10034852,-6.0,-19.34915413533834,-62,-33,-2.59,-1.0,-1,1
21796,10025375,10034852,-5.0,-31.32832080200501,-62,-63,-4.739999999999999,-2.0,0,1
21797,10025417,10034852,-2.0,-17.955067308991055,-26,67,-2.719999999999999,-1.0,0,1
21798,10034163,10034852,-2.0,-9.879045439686166,-28,8,-1.4299999999999997,-2.0,0,1
21799,10024070,10034852,0.0,-11.575234382251914,-12,-14,-1.3899999999999988,-2.0,0,1
21800,10024070,10034852,0.0,-11.575234382251914,-12,-14,-1.3899999999999988,-4.0,0,1
21801,10022644,10034852,-2.0,-14.661654135338338,-18,90,-2.3999999999999986,-3.0,0,1
21802,10022636,10034852,-5.0,-10.24988942945599,-44,-19,-1.5699999999999985,2.0,0,1
21803,10046252,10034852,-6.0,-21.804511278195484,-67,-78,-3.419999999999999,-3.0,0,1
21804,10046252,10034852,-6.0,-21.804511278195484,-67,-78,-3.419999999999999,-2.0,0,1
21805,10028050,10034163,0.0,-2.543802725502921,24,55,-0.3899999999999988,-3.0,0,1
21806,10034102,10034163,-2.0,-4.782608695652172,-36,30,-0.5999999999999996,4.0,0,1
21807,10025382,10034163,0.0,-4.583405508401178,6,77,-0.8899999999999988,-3.0,0,1
21808,10025382,10034163,-1.0,-4.583405508401178,6,77,-0.8899999999999988,3.0,0,1
21809,10025382,10034163,-1.0,-4.583405508401178,6,77,-0.8899999999999988,5.0,0,1
21810,10034104,10034163,-2.0,-2.844624199528141,-11,16,-0.2699999999999996,-2.0,0,1
21811,10040161,10034163,1.0,-3.905415713196028,12,-43,-0.9399999999999995,-4.0,0,1
21812,10023104,10034163,-1.0,-7.123034227567061,-8,84,-0.9699999999999989,-4.0,0,1
21813,10034103,10034163,-1.0,-11.925465838509318,-17,-27,-1.5899999999999999,2.0,0,1
21814,10043489,10034163,-1.0,-2.1510297482837473,-4,-57,0.0,3.0,-1,1
21815,10043836,10034163,0.0,4.539425202652907,17,-43,0.2900000000000009,4.0,0,1
21816,10027956,10034163,-1.0,-1.3927781871775906,1,8,-0.29999999999999893,1.0,0,1
21817,10040162,10034163,-3.0,3.9130434782608745,-16,-49,0.08000000000000007,-1.0,0,1
21818,10022637,10034163,-1.0,-1.5358554488989213,-5,46,-0.5499999999999989,-3.0,0,1
21819,10040329,10034163,-4.0,-38.11594202898551,-47,-83,-4.68,-1.0,0,1
21820,10028050,10032493,4.0,2.238805970149251,46,50,0.11000000000000121,-2.0,0,1
21821,10034102,10032493,-1.0,0.0,-14,25,-0.09999999999999964,3.0,0,1
21822,10034110,10032493,2.0,-1.8518518518518547,11,-1,-0.5299999999999994,3.0,0,1
21823,10025601,10032493,-3.0,-11.142857142857146,-48,18,-1.4299999999999997,-2.0,-1,1
21824,10028051,10032493,3.0,2.659574468085097,27,15,0.0600000000000005,2.0,0,1
21825,10028051,10032493,2.0,2.659574468085097,27,15,0.0600000000000005,1.0,0,1
21826,10034113,10032493,2.0,-3.271028037383182,19,1,-0.6600000000000001,-1.0,0,1
21827,10034109,10032493,-2.0,-2.3076923076923066,-24,-33,0.120000000000001,4.0,0,1
21828,10024181,10032493,1.0,2.4691358024691326,6,4,0.09999999999999964,1.0,0,1
21829,10027961,10032493,-1.0,6.756756756756751,10,71,1.0099999999999998,2.0,0,1
21830,10027961,10032493,-2.0,6.756756756756751,10,71,1.0099999999999998,4.0,0,1
21831,10036518,10032493,-1.0,-18.75,-19,-83,-2.0,-3.0,0,1
21832,10028050,10043489,1.0,-0.3927729772191739,28,112,-0.3899999999999988,2.0,1,1
21833,10034102,10043489,-2.0,-2.631578947368425,-32,87,-0.5999999999999996,-1.0,1,1
21834,10023104,10043489,0.0,-4.972004479283314,-4,141,-0.9699999999999989,-2.0,1,1
21835,10034113,10043489,0.0,-5.902606984751607,1,63,-1.1600000000000001,3.0,1,1
21836,10024070,10043489,3.0,0.4548408057179998,20,35,0.040000000000000924,2.0,1,1
21837,10043836,10043489,2.0,6.690454950936655,21,14,0.2900000000000009,2.0,1,1
21838,10027956,10043489,0.0,0.7582515611061567,5,65,-0.29999999999999893,4.0,1,1
21839,10027956,10043489,1.0,0.7582515611061567,5,65,-0.29999999999999893,1.0,1,1
21840,10022644,10043489,3.0,-2.631578947368425,14,139,-0.9699999999999989,-2.0,1,1
21841,10028050,10041664,4.0,6.926305970149251,58,96,0.7700000000000014,-2.0,1,1
21842,10034161,10041664,0.0,7.03125,6,64,1.5,-1.0,1,1
21843,10023104,10041664,2.0,2.347074468085111,26,125,0.19000000000000128,3.0,1,1
21844,10023104,10041664,3.0,2.347074468085111,26,125,0.19000000000000128,-4.0,1,1
21845,10022648,10041664,-2.0,2.8946713147410392,-10,141,0.75,3.0,0,1
21846,10022644,10041664,4.0,4.6875,44,123,0.19000000000000128,-2.0,1,1
21847,10022644,10041664,5.0,4.6875,44,123,0.19000000000000128,-5.0,1,1
21848,10024181,10041664,2.0,7.156635802469133,18,50,0.7599999999999998,-4.0,1,1
21849,10043839,10041664,0.0,8.13577586206896,18,-7,0.7900000000000009,1.0,1,1
21851,10022647,10041664,-1.0,-8.645833333333343,-10,-2,-0.9999999999999991,-3.0,0,1
21852,10040158,10041664,3.0,10.9375,45,-32,1.5200000000000014,3.0,1,1
21853,10028050,10041666,4.0,5.363805970149251,64,140,-0.14999999999999858,-1.0,0,1
21854,10028050,10041666,4.0,5.363805970149251,64,140,-0.14999999999999858,-2.0,0,1
21855,10028050,10036219,1.0,-1.3326226012793185,24,115,0.4400000000000013,-2.0,0,1
21856,10040165,10036219,-2.0,1.4285714285714377,-29,-15,-0.07000000000000028,3.0,0,1
21857,10023104,10036219,0.0,-5.911854103343458,-8,144,-0.1399999999999988,-2.0,0,1
21858,10028051,10036219,0.0,-0.9118541033434724,5,80,0.39000000000000057,3.0,0,1
21859,10034113,10036219,1.0,-6.8424566088117516,-3,66,-0.33000000000000007,-3.0,0,1
21860,10034113,10036219,0.0,-6.8424566088117516,-3,66,-0.33000000000000007,-4.0,0,1
21861,10024070,10036219,2.0,-0.4850088183421448,16,38,0.870000000000001,3.0,0,1
21862,10043836,10036219,0.0,5.75060532687651,17,17,1.120000000000001,2.0,0,1
21863,10043836,10036219,2.0,5.75060532687651,17,17,1.120000000000001,-2.0,0,1
21864,10022637,10036219,0.0,-0.3246753246753187,-5,106,0.28000000000000114,4.0,0,1
21865,10040327,10036219,0.0,19.76190476190476,-5,-21,2.91,3.0,0,1
21866,10046085,10036219,0.0,1.984126984127002,-9,-16,0.019999999999999574,-2.0,0,1
21867,10040158,10036219,1.0,2.6785714285714306,11,-13,1.1900000000000013,-1.0,0,1
21868,10028050,10022648,4.0,4.031634655408212,68,-45,0.02000000000000135,-1.0,1,1
21869,10034102,10022648,1.0,1.7928286852589608,8,-70,-0.1899999999999995,3.0,1,1
21870,10025382,10022648,4.0,1.9920318725099548,50,-23,-0.47999999999999865,3.0,1,1
21871,10032385,10022648,0.0,2.9833048757351506,5,-60,0.7599999999999998,1.0,1,1
21872,10040163,10022648,1.0,4.734005155847207,11,-99,0.34999999999999964,1.0,1,1
21873,10040163,10022648,0.0,4.734005155847207,11,-99,0.34999999999999964,2.0,1,1
21874,10043836,10022648,6.0,11.11486258356404,61,-143,0.7000000000000011,-1.0,1,1
21875,10027959,10022648,0.0,2.3952383238131745,-1,-110,0.6500000000000004,-1.0,0,1
21876,10034109,10022648,0.0,-0.5148636224333458,-2,-128,0.030000000000001137,-3.0,1,1
21877,10027956,10022648,4.0,5.182659193733542,45,-92,0.11000000000000121,-3.0,1,1
21878,10022635,10022648,7.0,5.699078685258961,74,-86,0.6500000000000004,2.0,1,1
21879,10027960,10022648,0.0,-18.795406608858684,-2,-176,-1.4399999999999995,-1.0,1,1
21880,10022646,10022648,1.0,-0.05902316659289397,12,-154,-0.40000000000000036,2.0,1,1
21881,10046252,10022648,1.0,-5.350028457598185,5,-186,-1.5799999999999992,-1.0,1,1
21882,10043837,10022648,7.0,33.61101050344079,77,-180,4.770000000000001,2.0,1,1
21883,10028050,10046252,4.0,9.381663113006397,63,141,1.6000000000000005,-3.0,0,1
21884,10022644,10046252,5.0,7.142857142857146,49,168,1.0200000000000005,2.0,0,1
21885,10046083,10046252,-1.0,-42.857142857142854,-11,-6,-5.36,-1.0,-1,1
21886,10046075,10046252,1.0,2.597402597402599,13,97,1.21,-1.0,0,1
21887,10028050,10034795,6.0,5.1123691885400575,56,108,0.8600000000000012,-1.0,1,1
21888,10034110,10034795,2.0,1.021711366538952,21,57,0.22000000000000064,2.0,1,1
21889,10034161,10034795,0.0,5.217313218390807,4,76,1.5899999999999999,2.0,1,1
21890,10023104,10034795,2.0,0.5331376864759179,24,137,0.28000000000000114,2.0,1,1
21891,10022648,10034795,-1.0,1.0807345331318459,-12,153,0.8399999999999999,2.0,0,1
21892,10043836,10034795,7.0,12.195597116695886,49,10,1.540000000000001,1.0,1,1
21893,10040328,10034795,2.0,38.587848932676515,21,-35,6.540000000000001,3.0,1,1
21894,10027960,10034795,0.0,-17.71467207572684,-14,-23,-0.5999999999999996,2.0,1,1
21895,10040158,10034795,6.0,9.123563218390807,43,-20,1.6100000000000012,3.0,1,1
21896,10034858,10032409,4.0,-3.6541889483065972,27,-18,-0.9400000000000013,-2.0,1,1
21897,10034161,10032409,2.0,-5.232007575757578,-4,14,-0.20000000000000107,2.0,1,1
21898,10034111,10032409,2.0,-2.536997885835099,4,19,-0.6300000000000008,1.0,1,1
21899,10040164,10032409,0.0,-24.81713688610241,-50,-45,-3.170000000000001,-2.0,0,1
21900,10032385,10032409,0.0,-6.385281385281388,-15,31,-0.19000000000000128,2.0,1,1
21901,10022648,10032409,0.0,-9.368586261016539,-20,91,-0.9500000000000011,1.0,0,1
21902,10027959,10032409,0.0,-6.973347937203364,-21,-19,-0.3000000000000007,-2.0,0,1
21903,10034858,10040162,1.0,-4.774083546462066,19,40,-0.4800000000000004,3.0,0,1
21904,10034110,10040162,2.0,-10.547504025764901,5,53,-1.1099999999999994,1.0,0,1
21905,10025382,10040162,2.0,-8.496448986662053,22,126,-0.9699999999999989,-3.0,0,1
21906,10034104,10040162,1.0,-6.757667677789016,5,65,-0.34999999999999964,-2.0,0,1
21907,10023104,10040162,2.0,-11.036077705827935,8,133,-1.049999999999999,-6.0,0,1
21908,10032385,10040162,-2.0,-7.505175983436857,-23,89,0.2699999999999996,5.0,0,1
21909,10032409,10040162,-2.0,-1.1198945981554687,-8,58,0.46000000000000085,1.0,-1,1
21910,10022636,10040162,0.0,-4.283887468030699,0,22,-0.21999999999999886,-3.0,0,1
21911,10022636,10040162,0.0,-4.283887468030699,0,22,-0.21999999999999886,2.0,0,1
21912,10022636,10040162,1.0,-4.283887468030699,0,22,-0.21999999999999886,-2.0,0,1
21913,10038068,10040162,1.0,-10.869565217391305,1,-23,-1.0999999999999996,-4.0,0,1
21914,10034858,10034110,0.0,5.773420479302835,14,-13,0.629999999999999,1.0,0,1
21915,10025382,10034110,0.0,2.051055039102849,17,73,0.14000000000000057,-3.0,0,1
21916,10023104,10034110,0.0,-0.48857368006303403,3,80,0.0600000000000005,-2.0,0,1
21917,10034103,10034110,-1.0,-5.291005291005291,-6,-31,-0.5600000000000005,-1.0,0,1
21918,10043836,10034110,0.0,11.173885750156934,28,-47,1.3200000000000003,4.0,0,1
21919,10043836,10034110,3.0,11.173885750156934,28,-47,1.3200000000000003,-4.0,0,1
21920,10027959,10034110,-6.0,2.4542614904060684,-34,-14,1.2699999999999996,6.0,-1,1
21921,10040162,10034110,-2.0,10.547504025764901,-5,-53,1.1099999999999994,4.0,0,1
21922,10022637,10034110,0.0,5.0986050986051055,6,42,0.4800000000000004,3.0,0,1
21923,10022650,10034110,0.0,4.793028322440101,-1,-43,0.4399999999999995,2.0,0,1
21924,10022650,10034110,0.0,4.793028322440101,-1,-43,0.4399999999999995,-3.0,0,1
21925,10034858,10022652,1.0,6.380585020893605,12,25,0.6600000000000001,-3.0,0,1
21926,10025417,10022652,1.0,-0.834396780210092,11,93,-0.22999999999999865,2.0,0,1
21927,10022636,10022652,0.0,6.870781099324972,-7,7,0.9200000000000017,3.0,0,1
21928,10025374,10022652,4.0,10.792349726775967,40,15,1.6100000000000012,1.0,0,1
21929,10025377,10022652,-1.0,12.898576833003077,-13,25,1.5700000000000003,1.0,0,1
21930,10034858,10025375,2.0,20.588235294117652,37,62,2.9099999999999993,3.0,0,1
21931,10034110,10025375,0.0,14.814814814814817,23,75,2.2800000000000002,3.0,0,1
21932,10034104,10025375,0.0,18.604651162790702,23,87,3.04,-1.0,0,1
21933,10034111,10025375,0.0,21.70542635658915,14,99,3.2199999999999998,-2.0,0,1
21934,10040160,10025375,0.0,20.952380952380963,2,5,3.3999999999999995,1.0,-1,1
21935,10034163,10025375,3.0,21.449275362318843,34,71,3.3099999999999996,2.0,0,1
21936,10034103,10025375,2.0,9.523809523809526,17,44,1.7199999999999998,1.0,0,1
21937,10032385,10025375,-1.0,17.85714285714286,-5,111,3.6599999999999993,1.0,0,1
21938,10032385,10025375,0.0,17.85714285714286,-5,111,3.6599999999999993,-2.0,0,1
21939,10032493,10025375,0.0,16.66666666666667,12,76,2.8099999999999996,4.0,0,1
21940,10032493,10025375,1.0,16.66666666666667,12,76,2.8099999999999996,-3.0,0,1
21941,10043489,10025375,2.0,19.298245614035096,30,14,3.3099999999999996,1.0,-1,1
21942,10022648,10025375,-3.0,14.87383798140771,-10,171,2.8999999999999995,5.0,-1,1
21943,10022644,10025375,2.0,16.66666666666667,44,153,2.3400000000000007,1.0,0,1
21944,10031739,10025375,-1.0,12.962962962962969,-17,51,2.4099999999999993,1.0,-1,1
21945,10034858,10040159,2.0,8.683473389355733,41,46,1.2599999999999998,2.0,0,1
21946,10034104,10040159,1.0,6.699889258028783,27,71,1.3900000000000006,3.0,0,1
21947,10034111,10040159,0.0,9.800664451827231,18,83,1.5700000000000003,3.0,0,1
21948,10032493,10040159,1.0,4.761904761904752,16,60,1.1600000000000001,2.0,0,1
21949,10022648,10040159,-2.0,2.9690760766457913,-6,155,1.25,-1.0,-1,1
21950,10043836,10040159,5.0,14.083938660209832,55,12,1.950000000000001,1.0,0,1
21951,10032409,10040159,0.0,12.33766233766233,14,64,2.200000000000001,-1.0,-1,1
21952,10025383,10040159,-1.0,2.095238095238095,-2,69,0.6300000000000008,1.0,-1,1
21953,10029760,10040159,2.0,4.761904761904752,31,11,0.5999999999999996,1.0,0,1
21954,10034793,10040159,0.0,7.393483709273177,16,-30,1.0200000000000014,-1.0,-1,1
21955,10022647,10040159,-1.0,-8.57142857142859,-6,12,-0.4999999999999991,-2.0,-1,1
21956,10046075,10040159,0.0,0.21645021645020535,12,66,0.8800000000000008,3.0,0,1
21957,10043837,10040159,6.0,36.58008658008658,71,-25,6.020000000000001,3.0,0,1
21958,10034102,10028050,-4.0,-2.238805970149251,-60,-25,-0.21000000000000085,-2.0,0,1
21959,10023104,10028050,-1.0,-4.57923150206414,-32,29,-0.5800000000000001,-1.0,0,1
21960,10023104,10028050,-1.0,-4.57923150206414,-32,29,-0.5800000000000001,-3.0,0,1
21961,10025417,10028050,0.0,-5.532219143801967,-22,4,-0.9000000000000004,-1.0,0,1
21962,10025417,10028050,-1.0,-5.532219143801967,-22,4,-0.9000000000000004,2.0,0,1
21963,10043490,10028050,-4.0,23.5187697874265,-11,-117,2.959999999999999,4.0,0,1
21964,10034102,10031739,1.0,3.7037037037037024,15,50,0.3000000000000007,2.0,1,1
21965,10034111,10031739,1.0,8.742463393626181,31,48,0.8100000000000005,1.0,1,1
21966,10040165,10031739,1.0,8.70370370370371,22,-55,0.0,2.0,1,1
21967,10025601,10031739,-1.0,-7.4391534391534435,-19,43,-1.0299999999999994,2.0,0,1
21968,10040160,10031739,0.0,7.989417989417994,19,-46,0.9900000000000002,3.0,0,1
21969,10032385,10031739,0.0,4.894179894179892,12,60,1.25,2.0,1,1
21970,10032385,10031739,0.0,4.894179894179892,12,60,1.25,3.0,1,1
21971,10022648,10031739,0.0,1.9108750184447416,7,120,0.4900000000000002,-2.0,0,1
21972,10022648,10031739,-1.0,1.9108750184447416,7,120,0.4900000000000002,1.0,0,1
21973,10025383,10031739,0.0,1.0370370370370452,11,34,-0.129999999999999,3.0,0,1
21974,10027961,10031739,0.0,10.460460460460453,39,96,1.4100000000000001,2.0,1,1
21975,10027961,10031739,-1.0,10.460460460460453,39,96,1.4100000000000001,3.0,1,1
21976,10022638,10031739,-1.0,1.0721247563352776,-11,22,-0.11999999999999922,-1.0,0,1
21977,10022638,10031739,-1.0,1.0721247563352776,-11,22,-0.11999999999999922,-1.0,0,1
21978,10034102,10043488,1.0,25.0,7,117,2.5,2.0,0,1
21979,10040163,10043488,0.0,27.941176470588246,10,88,3.039999999999999,2.0,0,1
21980,10034109,10043488,0.0,22.692307692307693,-3,59,2.7200000000000006,3.0,0,1
21981,10027961,10043488,0.0,31.75675675675675,31,163,3.6099999999999994,-2.0,0,1
21982,10034102,10040478,0.0,2.5,7,85,0.6699999999999999,2.0,0,1
21983,10025382,10040478,4.0,2.699203187250994,49,132,0.3800000000000008,3.0,0,1
21984,10034161,10040478,0.0,4.84375,15,78,1.6099999999999994,3.0,0,1
21985,10025375,10040478,2.0,-14.166666666666671,9,-16,-2.04,-2.0,0,1
21986,10025601,10040478,-1.0,-8.642857142857146,-27,78,-0.6600000000000001,2.0,-1,1
21987,10040160,10040478,1.0,6.785714285714292,11,-11,1.3599999999999994,-1.0,-1,1
21988,10032493,10040478,2.0,2.5,21,60,0.7699999999999996,-3.0,0,1
21989,10032493,10040478,1.0,2.5,21,60,0.7699999999999996,-1.0,0,1
21990,10027959,10040478,0.0,3.1024096385542137,-2,45,1.5099999999999998,-1.0,-1,1
21991,10025383,10040478,0.0,-0.1666666666666572,3,69,0.2400000000000002,3.0,-1,1
21992,10022636,10040478,2.0,6.911764705882348,27,28,1.1300000000000008,1.0,0,1
21993,10034102,10040152,1.0,50.0,21,121,7.75,1.0,1,1
21994,10023104,10040152,4.0,47.65957446808511,49,175,7.380000000000001,2.0,1,1
21995,10027955,10040152,2.0,52.83018867924528,46,22,7.93,3.0,1,1
21996,10022638,10040152,0.0,47.368421052631575,-5,93,7.33,2.0,0,1
21997,10034102,10040328,-1.0,-35.71428571428571,-25,118,-5.890000000000001,-3.0,0,1
21998,10025382,10040328,1.0,-35.515082527034714,17,165,-6.18,1.0,0,1
21999,10022637,10040328,1.0,-32.46753246753246,6,134,-5.84,-2.0,0,1
22000,10022649,10040328,-1.0,-38.21428571428571,-22,53,-6.050000000000001,-3.0,0,1
22001,10027957,10040328,2.0,-18.59099804305285,15,39,-3.290000000000001,-1.0,0,1
22002,10034102,10029760,-2.0,0.0,-29,74,0.46000000000000085,5.0,0,1
22003,10025375,10029760,-2.0,-16.66666666666667,-27,-27,-2.249999999999999,-3.0,0,1
22004,10040161,10029760,1.0,0.877192982456144,19,1,0.120000000000001,4.0,0,1
22005,10028051,10029760,1.0,2.659574468085097,12,64,0.620000000000001,3.0,0,1
22006,10022636,10029760,-1.0,4.411764705882348,-9,17,0.9200000000000017,2.0,0,1
22007,10040327,10029760,0.0,23.33333333333333,2,-37,3.1400000000000006,-5.0,0,1
22008,10031727,10029760,1.0,9.493670886075954,16,-12,1.5500000000000007,4.0,0,1
22009,10036219,10029760,0.0,3.5714285714285694,7,-16,0.23000000000000043,-4.0,0,1
22010,10031784,10029760,0.0,11.111111111111114,-1,-44,1.6500000000000004,-1.0,0,1
22011,10034110,10038068,1.0,0.32206119162640334,4,76,-0.009999999999999787,2.0,0,1
22012,10034111,10038068,-1.0,7.212672733400737,-5,100,0.9299999999999997,4.0,0,1
22013,10028051,10038068,1.0,4.833487511563355,20,92,0.5800000000000001,3.0,0,1
22014,10022637,10038068,0.0,5.420666290231509,10,118,0.47000000000000064,5.0,0,1
22015,10040159,10038068,-2.0,-2.587991718426494,-23,17,-0.6400000000000006,-2.0,0,1
22016,10034110,10024181,2.0,-4.320987654320987,5,-5,-0.629999999999999,-5.0,0,1
22017,10034110,10024181,2.0,-4.320987654320987,5,-5,-0.629999999999999,1.0,0,1
22018,10040161,10024181,2.0,-1.5919428200129886,28,-52,-0.5399999999999991,2.0,0,1
22019,10023104,10024181,2.0,-4.809561334384021,8,75,-0.5699999999999985,-1.0,0,1
22020,10034163,10024181,2.0,2.3134728931830395,16,-9,0.40000000000000036,2.0,0,1
22021,10034103,10024181,0.0,-9.611992945326278,-1,-36,-1.1899999999999995,1.0,0,1
22022,10043489,10024181,2.0,0.16244314489929224,12,-66,0.40000000000000036,-1.0,-1,1
